Address,mint_cSTONE
0x5f0f1960f8881408f04a17fc56d5380905736540,T
0x1bcbda0b7b72f08346ec81e9f1d105cc3f2eb54a,T
0xf757cf4e41d5e51f71ef3527e8ae15d464364246,T
0xccce31adb5185e3d43d522b8fcf2529a34eb2cf8,T
0xd830080d1f2b43ab7592c6fd318e6cd40278c119,T
0x684c195b6904bf9ea45f671f912ff0db24fc7a88,T
0x800d93f21ab718952a8be59ca9915b67c5abad8b,T
0x3273d2f597452c8617b2632ad8fbd2871366e5fc,T
0xde7320a1ba4104339a70fcfd51c248be51f1e7c3,T
0xb530f2416c160c3db933ce483c83bd998742737f,T
0x09274e4ab0e1808eeebd64b8dc8984138b834099,T
0x34ef6f033c50d7a84379b685e5060b1d64d84941,T
0x6bf55dc42e31a5f0ea1b161a419f2c1da12bfecd,F
0xac8016b35e51da4419f2d078df5d38e0cfcdd986,F
0xe3f9db547a3e44a001d4b2c1910f6d0743827028,T
0x2e1ef270d90cc548d9e0d5bb70dfe1958e3ad8c0,T
0x9f144c3e5134bec03f55644103fb3a067850c62e,T
0x298e8ce58fde66495bd833bd975d10f9983b77f1,T
0xbd11d6df5dcd7327850b82c73b46b6c369e14db8,T
0x37fe1439650260ce2c6c4cacfa8fe1adba11bb37,T
0xdb5bcae432688422fdc1b439fa3c928cd10d574c,T
0xb0586b2bff6ba4b17fbb649cffad506abd797248,T
0x9c541610d861713b4d7e5c84f70afabb5dd02ca0,T
0xeb9019a1c3cbb849af8f1ba882ef6c18dd671a60,T
0x878e0a169e72af15e721767500693e4e55d9b77e,F
0x8eb119061ba055ab18a2cfeb7c080acd6cb64892,F
0x0559867ccd26ebe4f3db2e6946b4ac2655455320,T
0xdfa8c3a5396a30b80c52c572d6f4cd10b8030623,T
0x8ee97eb1f570046c77bf1d175c759235786be14e,T
0x3d4e9f8d0bba3f31595bddbd1c445dd3fedf8f6c,T
0xf93aaaec5e4ced8605a57b3dff011ec408a8ebdb,T
0x4950a5b91e35e33d8f156874f9d777605f466907,T
0x86d4048ae194a390c1e612081a4afccb45efb7bc,T
0x9c66907d5725487dbbfde95be87a8fb6529af3b6,F
0x686f4d632b11c8d600a30b14b1d44499157af7cd,T
0xb781c698127f919c69b6ab6852918ec85dd25911,T
0xd5bcf94964134354a4bd7e7d132e9d58f36d911d,T
0x1c2690a4226ed65fbca67e74cb84be45fbef94fb,T
0xf737cf1a705c8ff6ac2592db084b8fe3c338daf5,T
0x52c9d28ca630f71a609a7beda62aea1735e83a54,T
0x424536ebce818655a4c436b93cffb1c6d88c5b13,F
0x1368e05dfeb73757af0bc642dc7b6a75a6db396a,T
0xdbe2f3dfe38d70d8e2e7ecdd421e17201a03a39b,T
0x0276b2b0043e7a9db80558db409ae772c4927cff,T
0xd84f3955303abbbbcd6ac1b00c6b6432b72a4db3,T
0x0f32724e608d58071d54de8f34c7c8192c0660db,T
0x60fe9bf6a5bac05acac9dc01c33db0df9ec84559,T
0x5d08226ac0508a75cd6f7c2f23f5ad18c1b138f2,T
0x7539a227a3c79ee120ed9a39a2d4170c84e0d1b9,F
0x0134c8c1fce0c72434bdfb640491b90baa8b7062,T
0x3a92e9760bc6caf8e67aab162ff045d2cb927f1e,T
0xa10076741003933edab1c3d375d3b891b474de3c,T
0xb3ac37c42c7ff8ee0df37f5415a6cb63f223eaae,T
0x3e91187ac094b61342b4b36de0745c46b5c8d377,T
0x0098407be0049c179cae9b17fb673412da386c88,T
0x5145a14aec3ee263c8b698b3eb74a4adf6a4d930,F
0x1a72e63942ed58db2dbd0a3fbb2fc539bf04b75a,T
0x852f9527850447d5ca473657d7d8df8ad998be09,T
0xae0b5c66e2beb2725faf544dabc993faf4116251,F
0xdcdb58f2cfe55debd907aa334cf6418de328a274,F
0x108b0827fe1cf7d91b583288a03a393ecc3e6483,T
0xcf1573b8a2fcac8345ff4ad61dc0a65106353737,T
0xeb1ba8583bfbe3c3f589caad6cf6203493365591,T
0x3c0b30f657a1a2f80852fb3fecb7ec3709ba7abb,T
0x2d3cb50048dea5e947bc95fe3874b3b727ad518f,T
0x7b28dc84115e232c1b9a78466431065ed40d912d,T
0x08141791deaf37e744aed12757e1e7559ddc4425,T
0x2bf08f2e7bf56a5aa496ccc0d71a1d86e4b2910a,F
0xbad066a5e6104c95da6828175308e08015197319,T
0x61402845fe91f46f230d0b843e40f9d3718b28d7,T
0x31e3d97fd7fee97b6806cf253ce47b005928844d,T
0x626df84469f71ca70bd9f1c859b53aa783881d50,T
0xce3045a6fcf5afa52dbc483dc59129199a6e6a05,T
0x25b99f078903f7702d3f44b1f8a4fe88bc5d1036,F
0x9a812ac87e75b9fa084d95a0f36ac062dc92f8ed,T
0x7feb6cf7d7a9d65778b019bd2e60289d1cd23d11,T
0x356bf9b84ebb4ecae7517f517c9a91734b26e953,T
0xdd908f884704409ed2bc35dccd6c417ea2adb13a,T
0xd10472c9b837c3a9edec4fda17c6cd11c2e36c28,T
0x54ff88c40ed749dee311747d8d822a0d8c1d39c4,T
0x024cb9751d793876d17e808d9fe473061d9dd69a,T
0xedeacfa5f263df3ef8c150bf2894aec1ee87a8ff,T
0xbcc7da6d9fa596a28c1d1b188f1ea26f901dfcd6,F
0xeec1634194c1a059b120bef7711d97ac270134fe,T
0xd637d2cc5c0bd880ee748eae61894d02fbe7a78c,T
0xa3c41ee01b0c95bdd8415ad9dbbfeaebe5a8d02d,T
0x452f7f937482e2d0446b06cf0992e20416a56a41,T
0xf2c7ed28dce68efca74640fb2539146238eb5814,T
0xae605a4e79d7df7f8215ad703847b85a42f42bbe,T
0x94363e2084566ee76f73dc2ca217bcb6d961272b,F
0x2f2b71bdf28c47b570130da5868061262cbb9597,T
0x6c11f927b148d4cf91ecdc55476d72652f3971a6,T
0x965e5eaf0cf855d563de55308d14ea153514a0c4,T
0xd81f91c473e16f4991d55c6189fcb0daeef5f4c1,T
0x6b862ad6ec5504d2183c3ac71372c7777213d642,T
0xb2bec7d3eec4535e6cc96b77db5cc49c02c87d7e,T
0xff0364bbfb35ac00fedd33e6282769f7502520fa,T
0xd493ced3e29b8e6c8ed0d8b85e6f4fc18ccd9edd,T
0xb7fe39b5b0680291d165690142b2fc2416aeb602,T
0x8c03da295a941466ad19365807883c55cc4c6034,T
0x091ded86a777a02dbb9b4f3e7eacfb6b18c0a870,T
0xcee9a22c8d729c34a0894c6eb3c23c56f9d53261,T
0x1fe4399dbc75327955dd5f788f7f811fbea05113,T
0x6ff540a5defea57122fdc6a864982d96c08cbd0b,T
0x170444fbf3dd42d41c19e89132075e65b60356ac,T
0xe47e5f39e76171199fe351ab15266796851b39df,T
0x2159140a58f826fc578f51cd2b36b4970930dd3c,T
0xe7c60e30c135f132c18bef795c044e93922a6dea,T
0xb2ffa393f0b4072081eb2738eb8340bf877bae38,T
0xf67a43e4ac30f4d66209fece39befb2eef9b303c,T
0x8df089caf0f233c90373d94751e1110072befc11,T
0x2ea5a71d9ece58f6d1a36f18114b29b410df0997,T
0x2a84a2240e49a864c6d0f3c31f437924a98396ba,T
0x762e977c31cf47de295ce1d8d79b906917547178,T
0x542394d2a33c304dc44b6a02c6f1cec4c8235d7b,T
0xca4115cd1a357a89ff15ff2edf9c40bbc58da4c3,T
0x30de7412606377551263e7bd3474f022847ea048,T
0x04bb7ac48048d8721461d938b4009278c1490d71,T
0x172e427c0617ba0d38155029d94da1c10fc59c06,T
0x1e845515baa1524c35169558dc5244ce219989ad,T
0x097e278a74098623fb96674dee9dd136f75f6914,F
0x6560fc6f59462967fef76fca5f3c4026cec473ff,T
0x37706e40b5e531c4391fafb1b718a8bedbc1fefe,T
0x2abff257cdaca4adbc75ee01279f7b384dcf68e1,T
0xea6bd01b3787cfdf4acb3e8f66095b2e01ba3ee4,T
0xa24c205d4c42ee40ea4bd4018aaea9902992b22d,T
0xd6a00be5077b0300427ed75751d301cff29bf3f3,T
0x06bc3721c98a065a15932944132efc2a8cc82e10,T
0x525527def5bec7b6151cf62acb3b35cdb2e8d76a,T
0x5cf8885d20d31306a88e23b4689a2125c4759a82,T
0xc25b0b7e3bef9597b8e85032028d521c39f86e1b,T
0x5c301f1afa909c528c8619cde8d2ea78e8657c60,T
0xfe945bfcab32175df15c090fea448ed5d49c5a63,T
0x5073fea64aa5f47e7059b69ab877b298e5e6ea86,T
0x0e90af3e784db753c743870bf768b8dd0aac5ffd,T
0x466060d7cb13310ece5d205a42451c2d8f07b838,T
0x3c73ff53d1d767b51ee1805ac81e26004ffb9eee,T
0x8abb3ac8c680a6ba22ffa7a0f54ceca2e7a369d5,F
0xaa221b75f7c21e6945bb880b99b7a7620946ba07,T
0x7ebe6249a887b481e0ed0ca5d1859fa9658bc8d5,T
0x434a8f647db4b515560a3f9b8d2518550fc351e2,T
0x244a9476279d3092e455fa54d0bea9a785abe7c3,T
0xcfc0ca68e09e5923c0d86f0f25e916202ab52a59,T
0x1bb5b65f5045d0ab047b12ce9082e42e8baf80cc,T
0x3a71a4dd9692fcd553d188626971a9374db12896,T
0x577d2186e4693546b46dcee5f4ae89724fcc4f0c,T
0x62b8cc7144daa3f72fe896312bc12a30cc4229ad,T
0x554ca5c42e8fb9b422aee235bc79d56df6254338,T
0x3b773277871d253fd43f57114db38bed57b4567a,T
0xbe11d5327b80a0c4dc78713a54a4363583f3dbdc,T
0x8ad6422dbec844e1f7face9b8e70a4749826a379,T
0xaacf4b3dfb33778537bd0eb7e4de1f62a799ceee,T
0x3955763e427d69db96f1ca6a1d7a878501a579c0,F
0x9155a43b1933ed90afb7fd80d804ba7b0774ea65,T
0x94a8f250f9ef86a47d5f11aeab8697ab64034e6b,T
0x16cd82372d548e9fda09fbfbce4ae066eaa4faf8,T
0xc5450e7e7c52574fe1d6ba9f554fd0faa0dca313,T
0x8e6470d72fc177d03ee503d37a82e3262a408bf4,T
0x0bd4087fa22c28fdcd27a01b7fbd6a447faf52ed,T
0x53711d63c9e4f4eaa395e8b1f9f0f7253bb340c6,T
0x9551a947c274cf5a0be054180665a1c2c60ff3c5,T
0xf0fad42923fca45bcbfea22c3880ce92ac179e25,T
0x6de17305c371c659db5beee30c21a025e2c4692a,T
0x2d8c315b520d20eeddd992d150efefe957db78ac,T
0x085734fd51bab9276e7e742f18036c6e5365200e,T
0x17e8ed75d136969d1d3c2287d333fc7e597cf143,T
0x806a0064fe14b29cfd08820e3e621680dbacc0db,F
0x3dd1b0e365c6ce1206bdef61e3e8226a85843ff9,T
0x58082f5d08996964c649d6f22e2c30fa9c0655e8,T
0x064d311cb18297c71ed041531a07582487cb6833,T
0x0b5d53cfad0e93c1df290ff7e275dc1ca77f1acb,T
0x7f5c935385b7354a41a854017b070d1c0e730ced,T
0xc7f417e2b3acf6cbb6ff7272626b31449c666b36,T
0xd0ddb802c42f6ed859ecf8932bfbb71abd67f9e9,T
0xe53a695a4e0847cc8a8f92dd77d05c4420348354,T
0x5a922b60eb6345362fb011d55094cf1415f05bfb,T
0x37f50f866fb1ac506a5bbc097c11fe569815aacc,T
0x680e4f0a06c841279add047314a4d493b295f715,T
0xcc982e0b8843fe6689904b3eaddff88e346288b7,T
0xf76e5739d8ff1c9c203f32c91dd0b49cc9329094,T
0x81b490f47abd1e36f12a141bf0b8b8de346d5c1d,T
0x8cdaeca87f336aeb5eb4f502cb6a300ccf8a2f4a,T
0x8c4ca4bec3c635efed1972c6c5779627c27f5d1d,F
0x8cbd331572f78d792c620305898f6d185907d4fe,T
0x172876cb457fd2327abb6e2b2caea63bf05d8789,T
0xa6a73d3a200a20321b3e5568be48b86473314dd6,T
0xe4d70fc7af37db7c5144ab005056b8b493dfae24,T
0x25aa3be3091f89c8ab7cbb51c115ad305b181f7b,T
0x095a3dd6a51e68274d22dd9a2364735e1ad21110,F
0x776736bfc5b319da4ee08e51051f01b6cbc48b45,T
0x4b94b3f0bd1108e32112b5055b7d23d923f79a75,T
0x5a64f54ca8af1eafbcb31fec17042fc05c10aa14,T
0xa2b0c847171e5072a554b19850a3229d2a7b13c2,T
0xb032dcf465639998b701d4c3878021ebc1caa372,T
0x9a810b1ceaf50759693c288d5db485938663a462,T
0x6a70d36dcdc0156b4c220f2f2f40c1aee8aa884b,T
0xee90051c66045f08b4562230ff676257339682b9,T
0x03223392929d86ff434452795c27f3ac24e91999,T
0x33b85dfa82dbc323405a1814581f32fba04a21a2,T
0x25c568178f8750ea2fb3f0d0383701aba6fd25af,T
0x856b79d58d3c1e2b54a591eaf071ed6b0a063b63,T
0x5397cc6971bdeee3726064cde210affe67142aaa,T
0xbd63154a80a359fd75d2c8172099d89d58fe5302,T
0xbbb5669a3badef0d0453dff53afb6163c0adab38,T
0x9af01f600aa5a927b975a221c48132ccded5dc4c,T
0xbd9e6bc0f4360215c92211b57761e45a699a69bb,F
0x08457f9433c19483c8670c87a8a559c6dcf65adc,T
0x45a178d207ecb1d058b9b59b330a81a04109d82a,T
0xff97543c23b4a5c4a39cfe3dc930ee9a3daf1a82,T
0xf322e72b75d54603e919dab2f249d85b168fdebb,T
0xd083cb84db014da35eae17ce0111251387b9621b,T
0x96c4d2c5456574ce1ce2e4a5edbf1e64d77287b5,T
0x732c9d29ff7fa2ece16eac75076799b6dbdda6fe,T
0xa080d8104ff4e1d4ee8aa8404c2e4ed5e627747b,T
0x7bb009c5c5a52700a8ee88cee826ec3249cc1840,T
0x63e811e185fe35c15d23f747226aa8b9da676af0,F
0x99d42549bfdfa61c6c8d7ecd73423c024f5adc8d,T
0x2dabb0f4e67cccb958b7572d7a78bbdb73bd4e30,T
0x16787da38cb083644d63c99d06ce7e68818708d5,T
0x27159ca8b28345d29a83542cc9d23a1d315110c1,T
0xbb4dfbe402f8e47aba8377270e71c5207eaf5e1e,T
0x2b5a7f75cf9fbb1c763550526784088858015a04,T
0x3ed9ad9c66aa0cd2f6d3b0901e1ee94111661660,T
0x02e4045724138e793ef548bf8a82bb07f7fe3e4f,T
0x6fdff46128e626a6ceec52b91f71cc84dbbbdea4,T
0xcb4cfec0a49cd229909c54003930dd989806f176,T
0x417784f08f2a13f6aa766bdb5b0b70e71d5cbe5a,T
0x9944fabf72ae7059f7abd1206ed475e57b49a24a,T
0x9e7a23c7f51b64b72b5828cd46f8576d35ae9d42,T
0xfc3a7ca9b00ce73f91db154ded5e8e84cb712d07,T
0x584996af443312b5061680c0162955b992dabbf2,F
0xd226e1579ef5d64129878ab6d38243a4f26cc34c,T
0x868282d449aa318611e3c160258c212321135eb5,T
0xb53759202ae5cd49dcdfc73062e6856ed9053a2e,T
0x00a129cf2559e8a3bc39fcb482c953eec9218fd3,T
0x107f62c0685a388b1af2b38e270fdd54b3b978f7,T
0x6da3bcf0f43051ef03266f17bcf8e9ac38f94bf7,F
0x637dcff017472759bf4ed03b6d12a46929a66154,T
0x081172298b30fa19eb888fc8b41e9c86d8f8347c,F
0xe0277f3b0d06301a6fd451d7c6366cc9a302af80,T
0xe1ffafaf138cd51bf6a5a7a510e93eb9d07202d5,T
0xd028e3b3a404f4260da17b5d64ba2af45a6d1670,T
0xcece6d1495479ea5f4a2c473e9b353aeac457924,T
0xac881e4ffdf73218d87852bc7c4333921a907934,T
0x8ce8dca6ac22efdb9a965794e67e832dd0010bcf,T
0xf93398d57c34aea3238e9e893122d021f49682af,T
0xf2e54198b65438d388ee37d02ee3b4ecf2b51e89,T
0x89c0af170af8912a4f439acbe6c654f43cef9327,T
0xa3f866e2aef7a1e2f08c93c594f41a3e358b408b,T
0xa6d0875c5ff44ce022ce1479499fc42759ac9690,T
0xea8d9591a78963c97901e7e1c68d228ba56dd3c2,T
0x33f45303bbac37f67464a8f9c1a2a149c3b8d786,T
0xc1befac02bf729db045a90488a5db2c84a6b6774,T
0xe71aacf09a47612876f42f9608a3239067f405a1,T
0xc3830172ef4e76e2a35f2b540579fd4507a77cb7,T
0x9c2ead57d679abc42a5bbc8a14137c89d511842a,F
0xd8632176c1a70bfe536c2ef8c258bfb26277702c,T
0xd87704e10b7364a149d70c5f25a85391f230197b,F
0xd123e9ff697953723ba6832ec9bb46678f01c9fe,T
0x9ea7d512751bfebde01baf2cd06566f37c371ef9,T
0xcf443e426f646c0fd3f1d701dfb34c4ae34d2921,T
0xe19e2112e7829d34681325418f171fcb6d2811b7,T
0x82c792a4e9548ccaee16194023b4209a542813f2,T
0x8a55b68f287bf28d7d41d2b5efa612ecee99231f,T
0x5189e57430b8e5594ae82f0123fdc1cb3ed1f946,T
0xf7966407958a97ff70a38dd5fae4d65923dbb5eb,T
0x216007d6ae22f6130129dfac54f5a919b04a1782,T
0x0aa18f119bb6053c64de6857bd9e61ed204b2952,T
0xfbde4d52d0b423818b5583e072168e764e71ce2c,T
0x168e2827d9a9d38cd8a21f4fbfc81dce7b136427,T
0xb84b6eacc94bc23c8cabd6ba6cc8621f38ffcbe2,T
0xef4d823f50420a21f21fad4020d787601abe87e2,T
0xfcfa70bf5d9e7a34b2d30a5ede269dbd2e15b96c,T
0xcd6fc2e25aaab3bb44c5fab19e6fdf6faafd6371,T
0x6be232616b4862f5dbc14fd19bb704d7596cb1ff,T
0xf94b58e78fe32a0a5f346fdd6c8c822472d13750,T
0xa7466c3209b9ae0b2205455ad2d478243f94541d,T
0xf34a968afcda18bdbdf05ff6eab7e8244e4f8345,F
0xe1adad655b64a6ae615df541103d50ec5c27175c,T
0x2e6aeac2d2d4980cc369e97f7dc6b90aa8c93f21,T
0xdfa74a8404f01945dd1f51e0298df1147dd187d0,T
0xece04f686d6f6f352f381cb0ece0f77946aab601,T
0xabe851ca8843574a6730cd37648dc0abf18c63b2,T
0x207e6d008f4d92cc3893ef33f153be8745efd554,T
0x94fa03db9599517496d736ac01fa98dbefdfb29d,T
0xe5252ab6053aeabf5ecdca7c94eeef78160ca661,F
0xc2531ab3f0da64a0665dfd15dc1bb1695a0e207b,T
0x6dd09cb257c653bc1c08e4a26caa344d1b60e99b,T
0xb7eac97a802e2b6419a9d89884267a2d37ac7d5f,T
0x8e8192c4d96e16ebee88bda904d2c7c488b5a139,T
0x6fb6765fe6e8072270d3a58d75a552beb0ac7d15,T
0xa4366c904ec920b608b9567da7e47da48792529d,T
0x4472b65540609081ad3e4e4ddccb1c763c70220e,T
0x81df681c823fa09c53ccc63f59a6b092ae9f7188,T
0x38aee5584c02fd0dab4f92d6f015ec3b3849a884,T
0x82334d9393fcb7a2414e86b0df01e00f756019a0,F
0x056059e405fdf41c9939d7c8beb6393b29cd6327,T
0x38b05766fb7810e96891a90e594dee3df140c5fe,T
0x0358d5e620a5e5c88377f308f9a117ab924194e6,F
0xc02c673e0ba3fcd17ee3ec9876ca11422e22efa6,T
0x25a0ab46a3d4776bc97a8c67abdce446c3e80969,T
0x1d55c8fe076d3a4269f7befd53eed3d00141d3dc,T
0xc1e7ca17274c36a3358460f93ce30200916688b6,T
0x358165bef9a5a73a98b30163bfc288a77b539347,T
0xf278ac8e97dd418a3ce13307fa1b44ff87a18f7c,T
0x9e11ca94a372c682e2661bc1ce2e36989c197e7a,T
0xb1e5f5cf54634de4baab82d71e8a5a6040adde63,T
0x403f86dda6881d132bf91f3a0f0a1bfd4d90a7b2,T
0xaaebcb343b547a8cee22d5b821e237b1b2fcc48f,T
0x786aa7074b74f06a531b25dfb1701290882a62ad,T
0xe058d15cf70da6b7a6bd9bb10f04921994496b09,T
0xc0281a9a301a6b32735956a1f2922fccab3f6660,T
0xe12d4e70e487e6680d9b6035fc46c391181b7cbc,T
0x3bac16e22fa75cb47a77b549499b844da863a037,T
0xc6edc2de624aa5aca84165858ff49cb098f47a3b,T
0xa39a99b4b45949af9d91238cde5252ec7b7f8e2a,T
0x76021673d321fe72fe9b2ccc6844b0573e34dbc5,T
0x6f6dd1a92e2a2158c9d8069cdfe537f00b95fe71,T
0x3a0dbaecd19a90b0dea140036458489f3ce207eb,T
0x7fd34eb693faaa6e9af5ce9ab12bb359cb2a0ab5,T
0xdb2135dfde06a81f47c27f70f004aaaa858cb7d6,T
0xd050e2b94482cbc8adc27a37195ddf9b87fefac2,T
0x4337f935b1161da4910a7bbac8c1d09da047f1a7,F
0x8dce5d4a95e899309dbd8e28bd52752e514a22b3,T
0xcb3ad1f0c00b8b06269ed070e234d60e28a6b4de,T
0x851a8918cb8ab485221cedf6336c7e6f5dcd5753,T
0x68d353c911138a75a62c3cd51426f1a6f60dcf62,T
0x09cb14cbe51b517f7df4deea712ffdf8d83f693e,T
0xbd92ed846ac24db99459ed8e85045dd2c86a9d84,F
0x101fb1be29083c9876e39749b7a6e844f198915b,T
0x5a64d02322a660a2c24b006cd3c6eb554624d9de,T
0x03d128709e5253814baf8b3321d6b382ca4bd2e6,T
0xde5009779e44b9f367a5476d0dec9f3702683636,T
0x2da2734bd546297648762d2093fd99b913223544,T
0x408b69afa07b31db0fdf956b566385953f17a260,T
0x6f8e114fc94f101e941d4b4354f5566d9f198b24,T
0x09b5679e1c1b5a7d45d0885b0d17283695f2d4a3,T
0x859fec0743b51416fb6053b35a4e6b06193b5fb1,T
0x2ee901d6aab21aa32e50ad15779201c2d6637092,T
0xfd540507c7495bd1225405f91d22340a8fc84515,T
0xb409d4bf907d6f2595193cd634f7683dcf4dabf9,T
0x9a11d1d90afb58a22c566ec63f5b3a7554970ac1,F
0xca95959efdcef831307dc09b1f5ca0dc5c148c62,T
0x1992f759814739a910e9aa758a9e8438fcde59e2,T
0x3e1e65d6ec198413639a9a3ca6cd9512efff6959,T
0xdbb6deb02c914d1af40fc3ede268bb6df3f9d22a,T
0x08a8d1692110dfb3a17e697805eee7839495bf17,T
0x39661672f2ce0016d70eaceaf78309eec1b0e5cd,T
0xe713139a750ae47ff13f02ccd3dddb55f941c81d,T
0x4aed299b1eb77d0f76f37aae20984380cbc96928,T
0x1b4a5f6a21727d80b13e4eb650a33a96bcc531f0,T
0x3a39bcfb632dd41ffb37c441555b77f97f185b7f,T
0xcbfce3a378b446e3ab989d335a8012442f9de4f1,T
0x736e2d531712e3fdeed50f8953c0fbed0ba8c9c3,T
0x61ec81602137e3e0e6428bd8f80adb82fd566a03,T
0x9839108d4bc7a5477b6961a15b02b3fb299b2e7e,T
0xb3e109b47edfb01c0c690ed9e7a8ac7e77fa2406,T
0xbf710ccc26b00e2a8d6b48c5be5d6f3c3dcecdbe,T
0x774a91ff9fb23de3fbf88e1ab9b1504e16e2440f,T
0x5a7051bbfbdad628bff35225139a896d657cbff3,T
0x26fe9d2b6b0dc2563d95652d520085c2a5dd9fe5,T
0xb8aa322685ab431cd1d6fc358bac3a433e81579d,T
0x659de1b597550debf18a5f99a25e117926769fb0,T
0xbf77dd65838c51d4084f5cc6f52d499db7e2086b,T
0x5ef28fab95b79376318fd82fb48600fa5fb2d6c5,T
0xeeef5bb62d797f2fd4994d2275edcfad03f7ab68,T
0xf3ff90d832cbc69236974c9eff8e0f883427f5fb,T
0xffe0ffea5e1d380d10eac205c475bde57e601e04,T
0x7efb596e6958e33c7d74ab73d5aa4817ff58d182,T
0xfc87e8d694b77ac17442b94d1c3cb6a6f0458822,T
0x438ab189152d5805936c82b2e5c9cf5cd7623b81,T
0x42e59bdabaacfcdfc745c6d8500fefd8a1917248,T
0xfdcfa48703b0bb5d2de35a3e1fcb10fd6a3878a2,T
0x129e7befa57488d32b63b84b6772192c1caac057,F
0xbfa7deab4b682647a75e1cb9d234cba05df6b527,T
0xe95bd130e0bce5fd6748737c88ce79685397b7a4,T
0xceb1b8b7c51901436b594f2d01e28aa44ea32b4d,F
0xbc690dd6247eec03c9771970f9654abbabaca969,T
0xb8954bfe011f0ea198476f87f719bfd8fd371f2f,F
0x577434e626e1caa424fc08cc9ca5e3c96c3fb599,T
0x0d3865efe83a384f0fb1ba36a8c991b6cb750ab1,T
0xc2ea9c0226d621bcebab523d0f8e9f58e104776d,T
0xc40666e0a455483e0f7a5df82a97a33ec01077ee,T
0xcd8f127022578c92388aa0c75d106adc0d6557e6,T
0xc4d1fa0d49279ba18fca8712b163e0985696947d,T
0xb9fbfc908ceb29d605aed9a56dcfa43cfb057582,T
0x1dda00223be35e8dd4553b67d618890a0e830ad0,F
0x19365a057b366e1629f627d7e0f3c24fbba3036e,F
0xb646db3c0d34948e0e807b13181fb42e6744619a,T
0x00b006ae435aa8522b1fbaaa2baa6de63e28bb54,T
0xe3e28e060c72d544c07a41e31063505ca0ed582a,T
0xbb1cd52a907fea5d3032107ae1f058801a4d96b7,T
0xa415d89453e8126abc3070bd920fdb385a671a56,T
0x070815e26560707d2daccdc82f2349a3020cf5a9,F
0xc79352444d5de60f4f04143a3817271400094d1b,T
0xc1c2ad19d97e657129cf20222ecb1bf2bf0d9a24,T
0x5b16cb4e61c41e954371ba8a7313a12d2b8ed2f7,T
0x4d5e52d50433628dc0dbbf3d34cb1fa5b75a1b0e,F
0xf7c56346afe9dbce2bbb9a578038220ea7f07707,T
0x83d402400f6edd8ff17492f6720ae781ceff1d4d,T
0x2e6454b40df31a7b5b43d3904cdeefe42e77cdb7,T
0xf1805867320b0efe8d2e6bf935a1fad93568a05c,T
0x2dd9d443a1c953955b11b14dcee77ce4bb5c39a6,T
0x48d93d0a69e147d80514c8089b35ebf0d890f83e,T
0xb1fbea18d61b08d4dd9f5383201a079b5ee8b34f,T
0x78d95fceadf9674b65b93c93a5f75a54c82544a2,T
0xf18d5b1bb91ec405b2514c66969abb87d373d7e1,T
0x3f5559913429e675e862072ce48636b97c8a0f6c,F
0x33c651217792793cf868ffa13e81427cb9560406,T
0x6fd910cdb5ea253b19371c3cbd55a54e8f077813,T
0xe5e4bc8e516083f7dd616dde29529d94b8e55487,T
0x3da15042228950228909b21451d8f0926aca1cf2,T
0x30658bc6d9aff324b5ba1e617c0a89ca8e15e292,T
0x2db4e315f66a12cd89be0ef2e69969f7dddd4a9c,T
0xcaf5a63f0f9ce7eb8580311a72645ea2cb1e4a5d,F
0x1a2d65eefb073158f42a3044dd08a183d6ca94c0,T
0x1ae2d48a58e43e8e72fb7528424c49029519e20d,T
0x962fc85ad9b3f0d0b8a99dc41abc2296c1ba9121,T
0x3b1b2147e36e29925187712967ec3ad72709d625,T
0x6905b982f4a31c046e9a1571bb0aa567112719d3,T
0xd48d664965286ddea41e97784d079de981d099b6,T
0xf86079c7c0cefbc27f2efce6f02200221045cb50,F
0x95de01e57e899723655433dbee53222a09331e81,T
0xcb7958ddf673aa8f21614346d3e1c46182a9454d,T
0x8472827925402364044322007110277491216165,T
0xe86895917548195c2e2b53ad62db65f6782491e9,T
0xa79d3b28a109f0e3e4919c9715748db6d88f313f,T
0x4ca8361950371fe67f12ec68d45e05eb0dc32cb7,F
0x56a11608aa8eab9f15ee8a96602def8d2f19b268,T
0x672e94a3bed26c5dee53f22eceb148cda74bc856,T
0xaa47eada6c46aace0cf6e97959735f9bb9427d3f,T
0x5a460db726fe9cc2d9cf6fd6d2c91eb951d1c7bb,T
0x0809803c0f904e1ec329fcbc0d8b5ce7bfa07d29,T
0xdf1566a5e1b298e2fb6bee2fb6148006757490a5,F
0x8c38c91572e96c04f1951139dca85b3fa4f6f2d5,T
0x69a4e815bfb17d0ae03cbf1b262e4a4a8ff65616,T
0x5b436bd811bc6cc2df9cf242efe11d762f638024,T
0x7a64f26720ff63788ea76387355a36661a5cd1a7,F
0xc4c64c832652f0a326e67e604f2cf6e6ffdfd928,T
0x2c1861481a47baf9298a18a093e936d681d1af27,T
0x96d0003c95148371c6aa7555fab1b073302cf592,T
0xc265918848f7ef1c922b5cec41fce5dca95a2478,T
0x3d96fbc77278b83702dad4cb2799809866b478d6,T
0x431bbd6055fa85d4a7d6c188af81d41d354d600b,F
0x17c062882e91d16311cf1a83d3b6f56e109d5ee1,T
0xa99148aad89b91e5c37d5ba33997d2eb0b9a6161,T
0xfef71b8bb753c3c724281800064c01a45aa0a8d0,T
